path,text,BASIC_SOUNDS,HESITATION_WORDS,VERBAL_CRUTCHES,REPETITIVE_STARTS,FILLED_PAUSES,DISCOURSE_MARKERS,PERSONAL_PRONOUNS,OPINION_INDICATORS,EMOTION_WORDS,JUDGMENT_ADJECTIVES,QUALIFIERS_HEDGING,COMMON_PHRASES,OPINION_PHRASES,SELF_DISCLOSURES,HEALTH,FINANCES,RELATIONSHIPS,FAMILY,LIMITED_AVAILABILITY,EXCLUSIVITY,TIME_SENSITIVE,LIMITED_TIME,EXCLUSIVE_DISCOUNT,URGENCY_PROMOTION,OTHERS,SELLING_FAST,HARD_WORK,EXCLUSIVE_FOR_FOLLOWERS,GENEROSITY,APPRECIATION,NATURAL_FIT,LIFESTYLE_IMPROVEMENT,CONTINUATION,GOALS,DURATION,UNIQUE_CODE,SHARING_CODE,HONESTY,CONTRAST,PROS,CONS,ADMISSION,UNCERTAINTY,FIRST_PERSON_QUESTIONS,GENERAL_AUDIENCE_QUESTIONS,POV,UNBOXING,GRWM,RESTOCKING,DAY_IN_MY_LIFE_PATTERNS,DUPE,video_duration,end_first_segment,PG_BRAND,COTERIE_BRAND,HEALTHYBABY_BRAND,HONEST_BRAND,HUGGIES_BRAND,KUDOSTOBABY_BRAND,LUVS_BRAND,MYMILLIEMOON_BRAND,PAMPERSUS_BRAND,RASCALSBABY_BRAND,THENINJAMAS_BRAND,GENERAL_HOOK,NEGATIVE_HOOK,brand_counts,BRAND_TS,integration_in_first_10_seconds,integration_in_first_half_video,integration_duration,int_between_90_240,integration_ts,narrative_changes,brand_as_sponsor
results/pampersus/C6Jg_loubJf_2024-04-24_15-08-28_UTC_1," Surely I'm not the only toddler mom out there who is completely overwhelmed by the thought of potty training. We're not starting quite yet, but he is starting to show a couple of signs of readiness, so I'm starting to think about it a little bit more. This huge milestone also comes with a bit of anxiety though, like how and when do I start? What training pant do I use? How can I make this fun for the both of us and less stressful? After a ton of research, I decided to go with the Pampers Easy Up training pants, who, lucky for me and my bluey loving toddler, just launched their Pampers Easy Ups and bluey design that is so fun and so playful. Which takes care of two of my anxieties because the fun design makes it more exciting for him. And I know I chose a good training pant because they're up to 100% leak-proof protection to lock away wetness both day and night, which is great for my guy with sensitive skin. He was super excited even just looking at them, so now we're both excited for when this time comes.",False,True,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.99,3.92,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6aAfTrRNNy_2024-05-01_00-53-07_UTC_1," Today, I'm so excited to partner with Pampers to answer one of parents' most commonly asked questions, does the type of wipe really matter? Tip number one, you want a better clean. Leaving urine or fecal matter on your baby's skin can cause diaper rash and discomfort, so you want a wipe that is effective in keeping your child's skin healthy. New Pampers Free and Gentle Wipes clean better than Huggies Natural Care and grip the mess. Make sure you wipe front to back to reduce those chances of infection and make sure the whole area is clean before putting on a fresh diaper. Tip number two, you need a strong wipe. Pampers Free and Gentle Wipes are five times stronger than Huggies Natural Care to help prevent tearing during a diaper change. Tip number three, your wipes should be gentle on the skin. Pampers new Free and Gentle Wipes are 100% plant-based and contain zero alcohol and dyes. Pampers is helping you leave those stressful messes behind so there's no need to choose between a wipe that is strong or gentle, and their new wipes are absolutely worthy of adding to your baby's diaper care routine.",False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.86,2.3000000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,2,21.5,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6hDjz_g82H_2024-05-03_18-35-10_UTC_1," Parents, don't let this be you. I'm so excited to partner with Pampers to share their latest baby wipe innovation, the new Pampers Free and Gentle. These new wipes are five times stronger than Huggies Natural Care to help prevent tearing, and they clean better too. Parents are always asking me about wipes with better ingredients, something that works while still being gentle on baby's skin. That's why Pampers created Free and Gentle. These wipes are textured to grip big messes, but are also 100% plant-based, giving your baby a gentle clean that still gets the job done. You used to have to choose between a sturdy wipe or a gentle clean, but with new Pampers Free and Gentle wipes, we can finally have the best of both worlds.",False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31.11,1.92,False,False,False,False,False,False,False,False,False,False,False,False,True,1,9.15,1,1,0.0,0,"(0, 0)",1,0
results/pampersus/C6jklsmvMB4_2024-05-04_18-11-06_UTC_1," Potty training just got more exciting with Pampers Easy Ups, now in Bluey themed prints. Pampers invited our family to the Bluey Camp takeover for a Bluey themed day filled with immersive potty training activities and adventures. With Luna's time to potty train approaching, I've been feeling so much anxiety, but I've been overthinking it. I remember when we potty trained our son Noah. Pampers Easy Ups made her life so much easier. And now with Bluey themed Pampers Easy Ups, I know this process will be smooth with our daughter Luna. At the event, Pampers had a potty training activity station which our kids loved. The activity station gave me so many ideas on how to train and engage my daughter in potty training. This Bluey Camp experience with Easy Ups gave me the confidence and excitement that I need for my daughter's potty training journey.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.59,4.74,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6om6gFA3QA_2024-05-06_16-57-36_UTC_1," As a mom of four, there are a lot of messes. There's a lot of spills and laundry tucked into all of our memory making, but thanks to new Pampers Swaddlers 360 from Walmart, there's one mess I don't have to worry about. And I'm teaming up with Pampers to share how their new Swaddlers 360 waistband is keeping Miles' skin comfy and protected, even through the most wiggly of diaper changes. Snag yours today at Walmart.",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.73,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6op28WOxBJ_2024-05-06_17-28-16_UTC," I am spending more time celebrating this Dia de las Madres by stocking up on Pampers. As a madre, I prioritize giving my baby the best care. That's why Pampers has been my go-to diaper brand for years. I feel peace of mind knowing that mi bebe is protected by the best quality, 100% leak-proof, and number one pediatrician-recommended diapers. Pampers swaddlers now even have a blowout barrier, preventing any blowouts, which means less messy changes and more time for hugs and kisses. This month of May, Pampers is celebrating moms, a.k.a. La Reina de la Casa, for serving families with strength, support, and amor. Spend $40 on Pampers Wives and Swaddlers at Giant Eagle before May 29th and receive a $10 MasterCard gift card. This is the perfect time for us reinas to stock up and get treated back. Let's keep our Dia de las Madres focused on love, not leaks. Sponsored by P&G.",False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.83,4.48,False,False,False,False,False,False,False,False,False,False,False,False,False,1,48.88,0,0,0.0,0,"(0, 0)",1,1
results/pampersus/C6rEMyMMGhC_2024-05-07_15-54-49_UTC_1," I'm so excited to partner with Pampers to try out their new free and gentle wipes. Let's check them out. New Pampers free and gentle wipes clean better than Huggies Natural Care. Watch how it cleans the sticky peanut butter. And five times stronger than Huggies Natural Care to help prevent tearing, which is much needed when we have double the diapers to change. Grippy texture grips the mess. I love that they are also 100% plant based. I know you want to try them. Grab a box today and let me know what you think.",False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28.05,5.12,False,False,False,False,False,False,False,False,False,False,False,False,False,2,8.28,1,1,0.0,0,"(0, 0)",1,0
results/pampersus/C6tuT7IptOY_2024-05-08_16-39-14_UTC_1," Bluey and Bingo! My babies were on their best behavior when we visited the Bluey experience at camp this weekend. Bluey and Bingo! And I was so excited to get the invite from Pampers Easy Ups because while my youngest kiddos are very much potty trained, nighttime is a different story. And with up to 100% leak-proof protection, Easy Ups bring me so much peace. We ate sweet treats, one of you goodies with the claw, and made memories, knowing the night would be a breeze with Pampers Easy Ups featuring Bluey.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.48,1.36,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6w1kPUr1FF_2024-05-10_01-07-11_UTC, bringing you this video in partnership with pampers and walmart well it's official julian is crawling mobile and all over the house and with pampers new swaddlers 360 he's able to move with comfort because of its stretchy 360 waistband it has the extra soft and comfy fit of a pull-on diaper julian loves to strut down the red carpet in these and i can't forget to mention how much easier diaper changes are with these they're a breeze especially right now that they're extra wiggly pamper swaddlers 360 are now available at walmart,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37.54,6.16,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6w2XsvO45b_2024-05-09_21-45-32_UTC_1," Soy protectora, soy cariñosa, soy abrazadora y soy llena de amor. Soy mamá. I am protector, I am nurturer, I am cuddler, and I am full of love. I am mom. This Dia de la Madre, Mother's Day, Pampers wants to celebrate moms as la reina de la casa by giving us peace of mind and helping us save money. Pampers Cruisers and Swaddlers are conveniently located at ShopRite and to help celebrate moms from May 10th to May 18th, buy $40 and get a $10 MasterCard. Thanks to P&G for sponsoring this video.",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.06,4.38,False,False,False,False,False,False,False,False,False,False,False,False,False,1,29.14,0,0,0.0,0,"(0, 0)",1,1
results/pampersus/C6w4BnRx79C_2024-05-09_22-00-39_UTC," Dipper changes have become an extreme sport lately, so I'm headed to Walmart to try the Pampers Cruisers 360. They are removal-proof, mess-proof, and baby-proof, especially if you have an on-the-go baby like mine. It also has a 360 stretchy band that makes diaper changes so easy and provides up to 100% leak-free fit. Now, to use these Pampers, just slide on to apply, rip the sides to remove, and roll up to discard, and you're done. Since Walmart has your everyday low prices from now to May 11th, you can get $5 in Walmart cash on Pampers Cruisers 360. It's redeemable at Walmart.com or at your local Walmart. A big thank you for Pampers for sponsoring this video. Let me know if you try it. Bye!",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.66,4.8,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6y2BoCL_F-_2024-05-10_16-20-50_UTC," As a mom of three with two being toddlers, there are so many products that I've loved that keep the stage of motherhood a little bit more manageable, and Pampers Cruisers 360 is definitely one of them. They have a 360 stretchy waistband that keeps your little ones from pulling their own diapers off, which means less mess, and it provides up to 100% leak-free fit. Pampers Cruisers 360 diapers are unmatched. It's removable-proof, mess-proof, and baby-proof wherever you go. You can get $5 off a box of Pampers Cruisers 360 in May, so it's the perfect time to check them out. Check out your preferred retailer's apps or website to redeem. We are so honored to be partnering with Pampers.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.94,9.42,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6yvoNBuotL_2024-05-10_15-27-01_UTC_1," Pampers Cruisers 360 and Walmart are getting moms ready for the summer. And today through May 11th, you can stock up on Pampers Cruisers 360 at Walmart with their everyday low prices and receive $5 in Walmart cash. Pampers Cruisers 360 provide up to a 100% leak-free fit, and their 360-degree stretchy waistband has my busy baby secure and comfortable after every diaper change. I am partnering with Pampers to share the love to all the Pampers lovers.",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.82,3.04,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C6yz7AzLf6Q_2024-05-10_16-04-02_UTC_1," Pampers over Huggies, you say? I'm so excited to be partnering with Pampers to show you guys Pampers new free and gentle wipes that clean better than Huggies Natural Care. Now, with multiple kids, I know my way around the wipe. Will they pass the test with the sticky peanut butter? Let's see. Hmm, now that's clean. And what about the durability test? Now, I hear these wipes are five times stronger than Huggies Natural Care to help prevent tearing. And with my kids, I need something that's gonna hold up. And they're 100% plant-based. So it looks like we may be making the switch on the wipes I don't know, y'all try them out and let me know what you think.",True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.78,1.5,False,False,False,False,True,False,False,False,False,False,False,False,False,3,0.75,1,1,0.0,0,"(0, 0)",1,0
results/pampersus/C6zAvZngvwg_2024-05-10_17-55-30_UTC," This video is sponsored by Pampers. On a very routine change, I looked over to my beautiful wife and asked her to pass me the wipes. Now instead of my wife giving me the Pampers Free and Gentle Wipes, she gave me the Huggies Natural Care. So I have to show my wife not only are Pampers Free and Gentle Wipes 5 times stronger than Huggies Natural Care to help prevent tearing, but Pampers Free and Gentle Wipes clean better and they grip the mess. Just look how it cleans up this big ol' peanut butter mess on her arm. Stats, stay strong, they'll get it one day.",False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.86,2.24,False,False,False,False,False,False,False,False,False,False,False,False,False,2,9.72,1,1,0.0,0,"(0, 0)",1,0
results/pampersus/C7146vMO2XJ_2024-06-05_17-18-04_UTC_1," If you're in the midst of toddlerhood like myself, you know all too well the struggle of diaper changes with a wiggly toddler. It was becoming a task my toddler and I both dreaded, so that is why I'm partnering with Pampers. Thanks to the new Swaddler's 360 degree stretchy waistband, I've experienced easy diaper changes like never before. No more wrestling matches with my little one or worrying about leaks because Swaddler's 360 offers up to 100% leak-proof protection. Diaper changes are no joke, especially when your baby grows from a newborn to a wiggly toddler who is standing and walking. Diapers are so simple, just rip the easy-to-tear sides, roll the diaper with a disposable tape attached to the back and you're done. Say goodbye to diaper change struggles and hello to stress-free changes with Pampers Swaddler's 360.",False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.13,3.16,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C717jWBRj4Z_2024-06-05_17-41-59_UTC," Moms are amazing and deserve to be pampered. And earlier this month, I had the opportunity to partner up with Pampers and attend an event all about celebrating moms. My group of mom friends unanimously agrees that we love the original Pampers Swaddlers, but changing a toddler is just becoming borderline impossible. So I was so excited to be one of the first to see Pampers' new product, the Pampers Swaddlers 360, which have a stretchy pull-on waistband to make diaper changes so easy so we can all get back to the fun stuff. I met so many other amazing creators. There was even a surprise appearance and an intimate chat with Danielle Brooks, one of my all-time favorite actresses. I got to try out all of the demo stations, proving just how superior Pampers is when it comes to baby skin health compared to other brands. And these diapers and all of your baby essentials are available at Target. Plus, you can even get free same-day delivery with Target Circle 360 whenever you need to restock ASAP.",False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,50.38,2.2800000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C74uLkWu-Yt_2024-06-06_19-40-41_UTC," Come with me to the Pampers event in New York City. As a first time mom, diaper changes in the newborn stage were so cute and sweet. But the older my daughter is getting, it has become a little bit more difficult these days. The Pampers Swaddlers 360 could not have been introduced to me at a better time. It has a 360 degree stretchy pull-on waistband, up to 100% leak-proof skin protection, which keeps me assured that my daughter's skin will stay dry and healthy. Through demonstration, we were able to see how absorbent the Pampers Swaddlers 360 diapers really are in comparison to other brands. After demonstrations, we were treated to an intimate Mother's Day brunch, which I was so honored to be a part of.",False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.12,2.64,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C75M0emPXtA_2024-06-07_00-06-47_UTC_1," My toddler is bluey obsessed. And now that we're potty training, we've been using these bluey pampers easy ups. Literally could not be more excited to be partnering with pampers for this video. Sessioning from diapers to pampers easy ups has been so much easier because my toddler is literally the biggest bluey fan and she could not wait to put these on. Diapers easy ups have a 360 degree stretchy waistband, which makes it really easy for toddlers to pull them up and down themselves. And for us moms, they are up to 100% leak proof. Goal with starting potty training was to making it fun and easy for my toddler. With the help of these bluey easy ups, the experience has been fun and lighthearted, making the whole process of potty training so much easier. Toddler is also obsessed with bluey. There's a link in my bio to learn more.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.74,0.9400000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C761XVSu5iS_2024-06-07_15-21-28_UTC," The past three summers, I've either been pregnant or postpartum, but this summer, I have a new challenge to tackle, which is potty training. And I'm so excited to partner with Papers to get the job done. How do we potty train our daughter? What if we do a sticker chart? Nah. Let's do a song. What if we do Bluey Easy Ups by Papers? My daughter's favorite part of Easy Ups is Bluey. She's obsessed, but my favorite part of Easy Ups, they're designed to fit like real underwear and allow my daughter to practice independence. We're one step closer to an independent toddler.",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.71,7.44,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C77EXWQR2N-_2024-06-07_17-31-28_UTC," As a pediatric occupational therapist, I know how important it is to choose the right diaper for baby's development. And as a mom who already used Pampers, I'm so glad they reached out to test their new Pampers Swaddlers 360 degree diaper. They're designed with a 360 degree stretchy waistband to make diaper changes easier as baby becomes more active. Which is important as they reach new milestones like standing and walking when diaper changes become a little bit more of a fight. The innovative design with the flexible waistband is up to 100% leak proof, keeps messes contained, and baby's skin protected. All of which allow baby to stay dry and comfy. Plus, with the freedom to move comfortably, baby can continue to develop crucial motor skills and play without limits. We love this Swaddlers 360 diaper. Check them out for more.",False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.49,4.92,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C77RkcxR1HL_2024-06-07_19-32-54_UTC," Welcome to the night shift. Let's restock this diaper cart. Quietly. Since I've partnered with Pampers, I am determined to reclaim my nights. With the help of Pampers Swaddlers Overnights. Because less leaks equals less wake-ups. Which means everyone gets a good night's sleep. And on most days, a good night's sleep is the only thing holding me together. So, yes, I'm going to stick with the number one best-selling nighttime diaper. And this is what dreams are made of.",False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30.74,3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C7E44h-OtbZ_2024-05-17_16-33-27_UTC," Come along with me to Sam's Club as I take full advantage of the $5 instant savings on all Pampers, diapers, and wipes. My baby is now 14 months old and she has been using Pampers Swallers diapers and Pampers wipes since the day she was born. One of the reasons I choose Pampers Swallers is because they are up to 100% leak proof so I never have to worry about extra messes. I also like to protect my baby's sensitive skin by pairing both Pampers diapers and Pampers sensitive wipes together. And I almost forgot to mention that you can earn $3 in additional savings on Pampers diapers through the iBoto app.",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.12,5.12,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C7LNJ7-rvmr_2024-05-20_03-28-04_UTC_1, You know your Mexican when your baby walk around like that,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.44,6.5,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",0,0
results/pampersus/C7M7LjauTyq_2024-05-20_19-26-43_UTC," Here's the secret to staying clean with multiple kids. So the key to changing a messy diaper and keeping yourself free of mess too is Pampers new free and gentle wipes. So excited to be partnering with them. Look at how they cleared that peanut butter. They grip so well and I'm obsessed because they clean better to me than Huggies natural care. They're five times stronger to help prevent tearing, which is something we always need because more kids is more mess, but it's also more fun. And speaking of fun, we're off to run some errands and hopefully hit the park. Talk to y'all later.",False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28.67,2.16,False,False,False,False,False,False,False,False,False,False,False,True,False,1,13.47,0,1,0.0,0,"(0, 0)",1,0
results/pampersus/C7PtEmggi5l_2024-05-21_21-21-25_UTC," Have you ever experienced your little one take off their diaper and make a mess everywhere? Don't worry, it happens to the best of us. This is exactly why I made the switch and I'm using Pampers Cruisers 360, which has been a lifesaver. It has a 360 degree stretch waistband, so it helps prevent your little one from taking off their own diaper. And it also provides up to 100% leak-free fit. I don't know about you, but my toddler is super active, always jumping and running everywhere. So I needed something to make sure that we're protected. I'm so happy to be partnering up with Pampers and also that I found something that prevents the mess. And now you can get $5 off a box of Pampers Cruisers 360 in May. So what are you waiting for? It's the perfect time to try it out.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.75,3.58,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C7RZXuNsRvY_2024-05-22_13-09-35_UTC_1," I grew up in West Virginia. I was raised by my dad. We struggled quite a bit growing up. Probably over half of the year, we did rely on state services. We relied on pantries. Seeing and dealing with that firsthand is probably one of the things that drove me so hard into community service. I don't want anybody else to have to struggle if there's something that I can do about it. I started working with P&G almost six years ago. I started as a plant technician on the lines making all of our products. P&G has a donation program. Lifted Hands is the food bank here in Moorfield. I'm a Jean and the girls that run the pantry are really, really amazing at helping anybody that needs help. The first I reached out to Emma was probably about a year and a half ago. She knows the area, so that worked really well for her and I, and she has been such a blessing. The most requested items that we get is toilet paper, paper towels, pampers. To get that stuff is a blessing to some of these people, especially the ones who have children. This is an awesome program. Emma Jean does a wonderful job. She's always supporting people and helping people. She said anything I need, anytime she let me come and get it. I work with a lot of partners at P&G. It's not a one-man crew. I met Emma at P&G. It wasn't until she joined my United Way committee that I immediately knew she was going to be one of my best friends ever. I have been volunteering through P&G's United Way committee since 2018 when I first started. We do a lot of different things. P&G, they do a really good job at hiring people to take care of the community. P&G, I 100% see myself and many, many, many of the people that we help here. And anything that I can do to lessen somebody else's struggle, I'm going to do everything in my power to try to help. P&G anxiety, remember just over and over again. than to leave P&G...",False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145.45,9.700000000000001,False,False,False,False,False,False,False,False,False,False,False,,,9,34.54,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C7SP9VBOv1U_2024-05-22_21-06-29_UTC_1," Hey y'all, it's Danielle Brooks here celebrating Mother's Day with Pampers Swaddlers 360. Come with me. When it came to choosing a diaper for my daughter, it was important for me to keep her skin healthy and protected. That's why I always chose Pampers Swaddlers. When Freya was a newborn, diaper changes were a sweet moment for bonding. When she became more mobile, they sometimes felt like a bop. I've partnered with Pampers to introduce parents to one of the easiest diapers they'll ever use. Pampers Swaddlers 360 has the same great leaking skin protection that parents love and trust from Swaddlers with a new stretchy waistband, making it a must-have diaper to make changes easy for less bop and more bonding time with baby.",False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.47,6.0,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C7SaJYMvtDP_2024-05-22_22-33-31_UTC_1," I think I found the Holy Grail Baby Whites. I went to Pampers headquarters and their focus on baby skin health was so impressive. They gave us the behind the scenes and demo of their new Pampers Free and Gentle. They physically showed how much better it cleans than the Huggies Natural Care, which is a brand I also use. I cannot wait to try it out and test it on my own baby. These wipes are five times stronger than Huggies Natural Care to prevent tearing exactly what I need with multiples and diapers. The best part, they're plant-based, made without fragrance, dyes, and alcohol. And with that, what is there not to love? 10 out of 10, recommend.",False,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,29.77,1.6600000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,2,11.01,0,1,0.0,0,"(0, 0)",1,0
