created,type,post_id,text_caption,thumbnail,link,likes,comments,views,hashtags,mentions,text_mentions,brand_affinity,is_removed,sponsor_username,username,user_url,user_followers,user_engagement,country,search_type,hashtag_ad_count,standalone_ad_count,most_common,words_count,paid_partnership,KEYWORDS_CAPTION,has_emoji,sponsor_integration_in_caption,CTA_BUY_caption,CTA_GIFT_caption,CTA_READ_caption,CTA_SIGN_UP_caption,CTA_FIND_OUT_caption,CTA_LEARN_caption,CTA_SUBSCRIBE_caption,CTA_SHARE_caption,CTA_DOWNLOAD_caption,CTA_VISIT_caption,CTA_CONTACT_caption,CTA_PARTICIPATE_caption,path,text_transcription,CTA_BUY_transcription,CTA_GIFT_transcription,CTA_READ_transcription,CTA_SIGN_UP_transcription,CTA_FIND_OUT_transcription,CTA_LEARN_transcription,CTA_SUBSCRIBE_transcription,CTA_SHARE_transcription,CTA_DOWNLOAD_transcription,CTA_VISIT_transcription,CTA_CONTACT_transcription,CTA_PARTICIPATE_transcription,CTA_GIFT_trans_capt,CTA_VISIT_trans_capt,CTA_CONTACT_trans_capt,CTA_SIGN_UP_trans_capt,CTA_BUY_trans_capt,CTA_SUBSCRIBE_trans_capt,CTA_DOWNLOAD_trans_capt,CTA_SHARE_trans_capt,CTA_FIND_OUT_trans_capt,CTA_READ_trans_capt,CTA_PARTICIPATE_trans_capt,CTA_LEARN_trans_capt,text_trans_capt,path_caption,path_transcription,text,CTA_BUY,CTA_GIFT,CTA_READ,CTA_SIGN_UP,CTA_FIND_OUT,CTA_LEARN,CTA_SUBSCRIBE,CTA_SHARE,CTA_DOWNLOAD,CTA_VISIT,CTA_CONTACT,CTA_PARTICIPATE,path_trans_capt
2024-09-04 14:10:18,video,C_f353aOIfz,"#AD Pampers Swaddlers is my trusted go-to for my baby’s precious skin! I can fully enjoy spending time with all four of my kids without the constant worry of diaper changes!

Thank you @pampersus for changing the diaper game with Swaddlers! And @heb for always being the place I can count on to find all my necessities.

#Pampers #HEB #HEBTexas",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc8Ufi6yPeouCwM8ob4VJEY3IvKRgXlB28BpJzhLbJ6R2SOJqtFOOp5Mcch2dv5LnsXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C_f353aOIfz/,467,49,0,"ad,heb,pampers,hebtexas","pampersus,heb,pggrocerypromotions","pampersus,heb",Pampers,False,pggrocerypromotions,audreyjudith_,https://www.instagram.com/audreyjudith_,84963,716,United States,ad,0,1,standalone_ad,60,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C_f353aOIfz_2024-09-04_14-10-18_UTC.wav," I ran out of diapers for my Logan so come on me to HEB to go grab him some Pampers. Keeping Logan comfortable in the Texas heat can be challenging, but I'm here to tell you that it is easy with Pampers. Their breathability and high absorption tackle the heat effectively while the flexible fit embraces his baby rolls perfectly. Let's be real, keeping my chubby baby dry is no easy feat, especially when I'm trying to navigate those hard to reach places. But here's the good news, Pampers Swaddlers came out with the new blowout barrier, it's mess free and up to 100% leak proof. My Little Guy stays dry and comfy all day. That is how we beat the Texas heat and keep Logan's skin healthy without the constant worry of diaper changes. Available now at your local HEB store, sponsored by P&G.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-09-12 22:45:54,video,C_1ZZFdS2BR,"#ad A demure kind of daddy. Thank you to @pampersus for always keeping it mindful and cutesy when formulating your fragrance free, shea butter enriched liner, and plant-based ingredient Pamper Pure Protection line!  #pamperspartner #diapers #diaperchange #diaper #pampers #daddyduties #dadtok #millenials #dadlife",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcpvqXM4Y4Xskh7fTxXf5MYysvlyA7n0wVZVR3c2hYLlc0m9CbMhYzNxKUsXJ3rQ6ZXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C_1ZZFdS2BR/,344,101,0,"pamperspartner,ad,dadtok,diapers,pampers,daddyduties,dadlife,diaperchange,diaper,millenials",pampersus,pampersus,Pampers,False,pampersus,ustheremingtons,https://www.instagram.com/ustheremingtons,81816,9943,United States,ad,0,1,standalone_ad,42,0,False,False,0.2619047619047619,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C_1ZZFdS2BR_2024-09-12_22-45-54_UTC.wav," You see how I'm restocking the diaper drawer with only one diaper left? Very demure. Very cutesy. Thanks to my partnership with Pampers, I don't just walk away and leave my wife stranded in the next poopmageddon. You see how I already have a new diaper box in hand because I ordered it two weeks ago when I made note there wasn't any more diapers left in the closet stash? Very observant. I don't just get any brand of diapers. I get Pampers Pure Protection. She is fragrance free. She has a shea butter enriched liner that gives us up to 0% skin irritation. Very mindful. Very skin health forward. You see how I go around the house and restock every basket and diaper drawer? Don't just think my son conveniently releases his biohazards in one room. I know this little man is throwing down in all 2,500 square feet of this home. So I make sure that we're ready and well equipped. Again, very mindful. Remember fellow dads, restocking and reordering diapers is our responsibility too. Me too. Me too. Me too.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-06-15 14:00:00,video,C8PSosPtwoY,"Potty training is hard no matter what, but when you’re on the go it can feel especially tricky. #PampersPartner Check out the reel for a few tips that we use to have more success potty training. Using @pampersus Easy Ups featuring Bluey is an easy way to keep our potty-training journey going on the fly!

#ad #pottytraining #pottytrainingtips #pottytrainingtime #travelwithtoddler #toddlertravel #onthegomom #toddlertime",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcoNcKRpORNp8xJ6SbOmC2qtm6w6SS7knYWnXUP4n%2FAqAw4CieLiDtNwgV4t3FD6BKgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8PSosPtwoY/,56,16,0,"pamperspartner,pottytrainingtips,ad,toddlertravel,travelwithtoddler,onthegomom,toddlertime,pottytrainingtime,pottytraining",pampersus,pampersus,Pampers,False,pampersus,minivoyager_,https://www.instagram.com/minivoyager_,76517,5881,United States,ad,0,0,equal,63,1,False,False,0.6190476190476191,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C8PSosPtwoY_2024-06-15_14-00-00_UTC_1.wav," Okay, let's talk potty training on the go. Brought to you by Pampers Easy Ups and their partnership with our favorite healer, Bluey. Biggest tip, use things they're familiar with at home to help them remember their routine on the go. Next tip, find ways to make it fun. Use things that help them feel grown up. And on long travel days, bring Pampers Easy Ups just in case. Having potty training success when you travel is the best feeling. And making it fun along the way is even better.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-22 22:33:31,video,C7SaJYMvtDP,"#AD The new holy grail of baby wipes is here! @pampersus New Free & Gentle wipes to the rescue! Made to clean better with skin-safe ingredients, containing 0% alcohol, dyes** or fragrances*. It will be my go-to wipe from here on out! #Pampers_Partner
*fibers only, subject to processing, excludes lotion

**no ethanol or rubbing alcohol",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc1nuz11fdyugUQ8iqBXAKgURQlw1%2FeJkc35JxVt6LjUcAQtpAatqigvO2KkcY6kLYgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7SaJYMvtDP/,156,101,0,"ad,pampers_partner",pampersus,pampersus,Pampers,False,pampersus,ustheremingtons,https://www.instagram.com/ustheremingtons,72647,2909,United States,ad,0,1,standalone_ad,55,0,True,False,0.21818181818181817,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C7SaJYMvtDP_2024-05-22_22-33-31_UTC_1.wav," I think I found the Holy Grail Baby Whites. I went to Pampers headquarters and their focus on baby skin health was so impressive. They gave us the behind the scenes and demo of their new Pampers Free and Gentle. They physically showed how much better it cleans than the Huggies Natural Care, which is a brand I also use. I cannot wait to try it out and test it on my own baby. These wipes are five times stronger than Huggies Natural Care to prevent tearing exactly what I need with multiples and diapers. The best part, they're plant-based, made without fragrance, dyes, and alcohol. And with that, what is there not to love? 10 out of 10, recommend.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-04-24 15:08:28,video,C6Jg_loubJf,#Ad Shout out to @pampersus and Bluey for easing my anxieties through potty training and for making it FUN! 🩵  #PampersPartner #Pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcHt0PymDaUxHxu%2FpPIak8AW1f%2Fig4JGE4fQonkfktyR6bZrLj78kgMqpFVEG4AYc%2FgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C6Jg_loubJf/,3,14,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,haven.presley,https://www.instagram.com/haven.presley,70045,1150,United States,ad,0,1,standalone_ad,22,0,False,False,0.2727272727272727,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C6Jg_loubJf_2024-04-24_15-08-28_UTC_1.wav," Surely I'm not the only toddler mom out there who is completely overwhelmed by the thought of potty training. We're not starting quite yet, but he is starting to show a couple of signs of readiness, so I'm starting to think about it a little bit more. This huge milestone also comes with a bit of anxiety though, like how and when do I start? What training pant do I use? How can I make this fun for the both of us and less stressful? After a ton of research, I decided to go with the Pampers Easy Up training pants, who, lucky for me and my bluey loving toddler, just launched their Pampers Easy Ups and bluey design that is so fun and so playful. Which takes care of two of my anxieties because the fun design makes it more exciting for him. And I know I chose a good training pant because they're up to 100% leak-proof protection to lock away wetness both day and night, which is great for my guy with sensitive skin. He was super excited even just looking at them, so now we're both excited for when this time comes.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-06-26 01:15:15,video,C8qPsZfRr45,#Ad #PampersPartner Entering our potty training era confident and excited with the help of @pampersus Easy Ups and Bluey!! Head to PottyTrainingWithPampers.com to check out their fun and educational potty training games and tips & tricks. Let the games begin 🤍 #pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcH%2BDrhU51xCUU5UqJZKQk9VJVV7EUFFikmWziFYjxZTK0ivzDwdDPhAik8ZsR1q8AgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8qPsZfRr45/,3,21,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,haven.presley,https://www.instagram.com/haven.presley,69806,1969,United States,ad,0,1,standalone_ad,42,0,False,True,0.38095238095238093,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C8qPsZfRr45_2024-06-26_01-15-15_UTC_1.wav," Let the potty training games begin. As I've mentioned, Beckham is starting to show signs he's ready for potty training, so I'm teaming up with Pampers Easy Ups because when I started researching what potty training pant to get Beckham, Pampers Easy Ups was a no-brainer. They provide up to 100% leak-proof protection, and they have a fun bluey print that my toddler absolutely loves. I love this potty training with Pampers.com portal, which has helpful games and tips to help me prep for this milestone. Their signs of readiness page helped me to realize that my son is showing multiple signs he's ready, so it's time to start. They have these super fun bluey games that you can download and print and play with your toddler to make potty training a little more fun. I definitely have a lot more confidence going into this now. Head to pottytrainingwithpampers.com to check it out for yourself.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-06 16:57:36,video,C6om6gFA3QA,"#AD As a mom of four, I know all about messes. That’s why I’ve always trusted @pampersus Swaddlers for my babies. And now I’m even more excited about their new #Swaddlers360! The stretchy waistband is great for wiggly babies. Cut the mess and snag yours @walmart",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcLACvHdCujl48ngrqxEMmsruw3QDlMGDqqDyXD30F7g5MJHeIU8hrsJ7GS73krLBoXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C6om6gFA3QA/,217,54,0,"swaddlers360,ad","pampersus,walmart,pgatwalmart","pampersus,walmart","Pampers,Walmart",False,pgatwalmart,occasions.byshakira,https://www.instagram.com/occasions.byshakira,68240,748,United States,ad,0,1,standalone_ad,46,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C6om6gFA3QA_2024-05-06_16-57-36_UTC_1.wav," As a mom of four, there are a lot of messes. There's a lot of spills and laundry tucked into all of our memory making, but thanks to new Pampers Swaddlers 360 from Walmart, there's one mess I don't have to worry about. And I'm teaming up with Pampers to share how their new Swaddlers 360 waistband is keeping Miles' skin comfy and protected, even through the most wiggly of diaper changes. Snag yours today at Walmart.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-10-09 20:12:37,video,DA6oTXQSCRn,"#ad When there’s little time to make a diaper change, get it done easy with Pampers Swaddlers 360! Right now, you can get up to $7 cash back on Pampers Swaddlers 360 through November 30th at Walmart through Ibotta! #PampersPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcR3J2JfUKyt%2Bz%2BNQwEc%2FLFM%2Fr9fZ7RFARkkdixz0slpSVMaKpWaOJH5uSV00SKlKfXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DA6oTXQSCRn/,976,1,0,"pamperspartner,ad",pampersus,,Pampers,False,pampersus,boydandgiselle,https://www.instagram.com/boydandgiselle,66030,25005,United States,ad,0,1,standalone_ad,40,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/DA6oTXQSCRn_2024-10-09_20-12-37_UTC_1.wav," You're going to want to run to Walmart for this deal. Even my son says you don't want to miss it. We're heading to Walmart to get up to $7 cash back on Pampers Swaddlers 360 by using Walmart Cash and Ibotta. Now's the time to stock up or try them. We're happy to partner with Pampers at Walmart because they have amazing everyday low prices. With Pampers Swaddlers 360, there's no digging in the skin with the stretchy waistband along with its superior absorbency. We chose these because Pampers Swaddlers 360 provides up to 100% leak-proof skin protection even when he's moving. We trust Pampers to hold everything together while he's so active. Changing him is as easy as rip, roll, and done. Check out the cash back Ibotta promotion at Walmart for Pampers Swaddlers 360 until November 30th.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-06-27 15:14:31,video,C8uUSrWpzqv,"#AD|| As a mom of three, I know each child is unique and potty training can be challenging.#PampersPartner
 
@Pampersus Easy Ups made the transition so much smoother for my son. He loved wearing something that resembled underwear, without the mess. With its up to 100% leak proof protection and super soft feel Pampers Easy ups will have you covered! #Pampers #EasyUps",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc1rgD%2BGKDN64QLfobV6QSEmuguGx1WPgiIv%2FO2aAYx9kujMMuB1SaAuVBkTRTY%2F2%2FXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8uUSrWpzqv/,833,52,0,"pamperspartner,ad,pampers,easyups",pampersus,pampersus,Pampers,False,pampersus,linaburnett_,https://www.instagram.com/linaburnett_,65699,11611,United States,ad,0,0,equal,61,1,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C8uUSrWpzqv_2024-06-27_15-14-31_UTC.wav," Hey guys, I'm excited to be partnering up with Pampers. As a third time mom, I thought I had potty training figured out. But each child is different and unique. Even with my third child, the process was just as challenging. I would get so anxious with my first two children because I thought I was doing something wrong. This time I realized all I needed was some help. Pampers Easy Ups. Unique design made the transition from diapers so much smoother. They offer up to 100% leak-proof protection and super soft and comfy fit. My son was so excited to wear something that felt and looked like underwear, just like his big sisters, but without the mask. Trust me, as a seasoned mom, Easy Ups is how we're making it easier this time around.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-10-18 13:21:06,video,DBRE-_vpwxh,"#Ad #PampersPartner Every parent wants the best for their baby’s skin, and that’s why I’m gifting @pampersus Swaddlers🌟

Not only do they keep skin 3x drier, but they also reduce friction, balance pH, and pull mess away quickly—protecting against four main causes of diaper rash! These diapers are a game-changer for healthy, happy skin. Ready to make the switch? Trust me, you’ll never look back!  #Pampers #babyessentials #SwitchtoSwaddlers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcyOiEFq4UjZlCplXfzYI%2BQJaw4StVO5n1rSkFmUsM6JYJEkynX1AVfgHHSETGxtFDXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DBRE-_vpwxh/,3,25,0,"pamperspartner,switchtoswaddlers,ad,pampers,babyessentials",pampersus,pampersus,Pampers,False,pampersus,ourlovelypak,https://www.instagram.com/ourlovelypak,57907,181,United States,ad,0,1,standalone_ad,68,0,False,True,0.2647058823529412,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/DBRE-_vpwxh_2024-10-18_13-21-06_UTC_1.wav," As a parent, I know how important it is to find products that you can trust. Pamperswadlers have been a game changer for us and that's why I'm so excited to partner with them. The softness, the dryness, the peace of mind, it's everything you want for your baby, which is why I'm just finishing up this gift basket for one of my friends who just had their first. Did you know Pamperswadlers protect against four main causes of diaper rash? They help keep skin dry, help reduce friction with their ultra soft material, balance my baby's skin pH to keep skin healthy, and pull mess away quickly and effectively. We all want what's best for our little ones and for us, that means Pamperswadlers. Trust me, once you try them, you'll wonder why you didn't switch sooner.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-06-05 17:18:04,video,C7146vMO2XJ,#ad Being a toddler mom has its challenges. Thankfully @pampersus is making diaper changes easy with NEW Pampers Swaddlers 360! #PampersPartner #Pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcrSbuu4f2rFaJMYmK%2BhQrsQD3XSupSCZim2fIT3%2FhKF83Q8LxbkZzLXaNNoTRuQKogNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7146vMO2XJ/,86,11,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,hannaehenderson,https://www.instagram.com/hannaehenderson,57193,3663,United States,ad,0,1,standalone_ad,22,0,False,False,0.5,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C7146vMO2XJ_2024-06-05_17-18-04_UTC_1.wav," If you're in the midst of toddlerhood like myself, you know all too well the struggle of diaper changes with a wiggly toddler. It was becoming a task my toddler and I both dreaded, so that is why I'm partnering with Pampers. Thanks to the new Swaddler's 360 degree stretchy waistband, I've experienced easy diaper changes like never before. No more wrestling matches with my little one or worrying about leaks because Swaddler's 360 offers up to 100% leak-proof protection. Diaper changes are no joke, especially when your baby grows from a newborn to a wiggly toddler who is standing and walking. Diapers are so simple, just rip the easy-to-tear sides, roll the diaper with a disposable tape attached to the back and you're done. Say goodbye to diaper change struggles and hello to stress-free changes with Pampers Swaddler's 360.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-09-09 10:59:11,video,C_sZ6jMO4qj,"#ad #PampersPartner The first thing your baby wears is a diaper, so make sure you #SwitchtoSwaddlers and choose @pampersus, clinically proven to help keep baby’s skin healthy!",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcTd22rDuJyB%2B3YcQ1zS1n7q7Ikw%2FNUFsZOGEy8xi0lrjs3XATE5YKvqOeCfLuBMv3Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C_sZ6jMO4qj/,112,0,0,"pamperspartner,switchtoswaddlers,ad",pampersus,pampersus,Pampers,False,pampersus,nurse.carly,https://www.instagram.com/nurse.carly,55261,2827,United States,ad,0,1,standalone_ad,27,0,False,False,0.7407407407407407,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C_sZ6jMO4qj_2024-09-09_10-59-11_UTC_1.wav," This was the first thing I handed to new parents in the hospital as a nurse, and it's the first thing I bought for my own babies when I became a mom myself. Now I'm partnering with Pampers to tell you that Pampers Swadlers are clinically proven to keep baby skin healthy. Biggest challenge with a newborn's delicate skin is preventing diaper rash and protect them against the leading causes, which is why Pampers helps keep skin three times drier, pulls mess away from skin, reduces friction and balances pH. A diaper is the first thing that your baby wears. Choose Pampers Swadlers to keep skin dry and healthy with their unique technology that locks wetness away. There is some other Mariota. In myocl area I've been in flawlessly lidering his prin eram families out gar Through Dusky's try and buy her there as over Pandemic שנya czyli",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-09-11 18:52:58,video,C_yZ_AJJ8xX,"#ad I’m so happy to be partnering with @pampersus to share about their new and improved Pampers Pure diapers. #pamperspartner 

There are so many difficult decisions to make as a mom and I am so thankful choosing the right diaper isn’t one of them, thanks to Pampers Pure.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcRzhdlQZhcQkuwSBki1gL1gevpLqyGcqegOxaZjk4peWwh5WGZYk6JSx04XD03caPXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C_yZ_AJJ8xX/,56,11,0,"pamperspartner,ad",pampersus,pampersus,Pampers,False,pampersus,haileyjonolan,https://www.instagram.com/haileyjonolan,54830,209,United States,ad,0,1,standalone_ad,48,0,False,False,0.20833333333333334,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C_yZ_AJJ8xX_2024-09-11_18-52-58_UTC_1.wav," Come with me as a mom of two throughout our morning. I am so excited to be partnering with Pampers to share about their new and improved Pampers Pure Protection diapers. As a mom, I'm always on a journey to find the best products for my family and Pampers Pure is an option I know I can feel great about. Taking care of my skin is super important to me and I feel the same about the products I use on my little one's skin. Taking great care of their skin starts with choosing the right diaper. These ones are hypoallergenic, fragrance-free, and they offer such great skin protection. There are so many difficult decisions to make as a mom, but I'm so thankful that choosing the right diaper doesn't have to be.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-10-09 00:02:31,video,DA4eyonJhiZ,"#ad They talk about all the ways to TREAT a rash, but why aren’t we talking about PROTECTING it in the first place? 
That’s where I come in…with our @PampersUS so you’ll #SwitchtoSwaddlers 😉 #babyessentials #Pampers#PampersPartner ​",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcfmhFOcjjO6ogsW5jBONA8h6Kn1uf0G2XkL07PX2FVbbQgcAc22O09VeXrNZ%2B2j0RgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/DA4eyonJhiZ/,133,3,0,"pamperspartner,switchtoswaddlers,ad,pampers,babyessentials",pampersus,pampersus,Pampers,False,pampersus,labor_junkie_rn,https://www.instagram.com/labor_junkie_rn,51238,2739,United States,ad,0,1,standalone_ad,37,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/DA4eyonJhiZ_2024-10-09_00-02-31_UTC_1.wav," Here's how to protect against four leading causes of diaper rash from a high-risk labor postpartum nurse and mom of three. At my hospital and at home, we use Pampers, which is exactly why I'm partnering with them to spread the word about how Pampers helps protect against skin irritation. So number one, believe it or not, you actually want to let baby's bottom be out and open to air when possible. That's because one of the leading causes of diaper rash is exposure to moisture and friction. Now we do need to get that diaper on before disaster strikes, which brings me to number two. We want a good quality diaper that absorbs moisture and pulls away urine. Pee and poop can irritate, inflame, and even break down sensitive baby skin. That's why I love Pampers swaddlers. They help keep skin three times drier and help lock away moisture to promote that dry, healthy skin we're looking for. And number three, choose a diaper that's clinically proven to help keep your baby's skin healthy like Pampers. I mean, there's a reason. It's the number one pediatrician recommended brand and the number one best-selling diaper brand and the one I use as a nurse and a mom.",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-09-12 23:25:25,video,C_1d7I7ubKP,"#ad First time mama nerves are common! #PampersPartner
 
But as a #dermatologist mama I have peace knowing my #babygirl skin will be in good hands with @pampersus Pure Protection with up to 100% plant-based leakproof, hypoallergenic and fragrance-free diapers. #Pampers #babyskin",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lcz7CYgUHj0zIpSEliKWHb1mmS%2BvXMARqfSo8X%2Bs5KqsH5eWXCcy8IYFIFU4h5QvTpgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C_1d7I7ubKP/,61,2,0,"pamperspartner,ad,dermatologist,babygirl,pampers,babyskin",pampersus,pampersus,Pampers,False,pampersus,skinyoureinblog,https://www.instagram.com/skinyoureinblog,50357,758,United States,ad,0,1,standalone_ad,41,0,False,False,0.6829268292682927,False,False,False,False,False,False,False,False,False,False,False,False,results/pampersus/C_1d7I7ubKP_2024-09-12_23-25-25_UTC_1.wav," Y'all, I can't believe it's officially birth month, but as a doctor and first-time mama, I definitely have nerves anticipating baby girl's arrival. Nerves about labor and delivery, nerves about whether I'll be a good mama. But as a dermatologist and mama-to-be, one thing I can rest assured in is that my baby's skin will be in good hands with Pampers Pure Protection. I am excited to be partnering with Pampers to share their new and improved Pampers Pure Diapers that are up to 100% leak-proof and have 0% skin irritation. I also love that they are plant-based, hypoallergenic, and fragrance-free. Plus, they feature a liner enriched with shea butter to help protect baby girl's skin. While there are so many things about motherhood that can be out of my control, I can control what I put on baby girl's skin, which is why I choose Pampers Pure. Baby girl, we are ready for you whenever you are.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
